MaxForwardProgress,AverageForwardProgress,ItrTime,Itr,Time,MaxReturn,PolicyExecTime,Time-ModelFit,Post-Loss,Time-EnvSampleProc,AverageReturn,AverageDiscountedReturn,StdForwardProgress,n_timesteps,AvgModelEpochTime,Time-EnvSampling,NumTrajs,StdReturn,MinReturn,Pre-Loss,EnvExecTime,MinForwardProgress,Epochs
3.711051198944631,1.6553687051245358,1546.0140054225922,20,18543.76433992386,263.5297472611755,126.36340975761414,1418.2088301181793,0.025403626,0.0017812252044677734,56.90341593084513,14.009220065443122,1.301227338282447,105000,14.180472857952118,127.80158376693726,5,132.439470689795,-103.99299069215871,0.030270757,1.3541009426116943,0.07896967141446681,99
3.5515365345197822,2.5748676468188356,1602.6077370643616,21,20146.488294363022,252.1123999346275,124.85350370407104,1476.3319232463837,0.026339151,0.0017042160034179688,151.9199993838899,10.620128366280785,0.7700962404804746,110000,14.761650440692902,126.27182245254517,5,77.89787003162165,33.145501747559315,0.02924726,1.3311712741851807,1.399191602692214,99
5.768263055627198,5.301471900397439,1672.0735170841217,22,21818.686227798462,473.351139460999,123.63136982917786,1547.0337307453156,0.027318662,0.0013496875762939453,426.89686240832896,33.8573026681646,0.32227280225202437,115000,15.468474946022035,125.03627014160156,5,32.31006343102252,386.540044671183,0.030631168,1.3169879913330078,4.886147985850729,99
1.233373792546387,0.8617345473641166,1760.497346162796,23,23579.296816587448,9.174823121542389,125.3445234298706,1633.707952260971,0.027254153,0.0015099048614501953,-28.455879342970185,9.255190452314924,0.3671690622836569,120000,16.334801695346833,126.7855772972107,5,36.03484677874213,-87.86304157645569,0.030578017,1.3520724773406982,0.25815391966195866,99
0.936909834750778,0.5543709667472835,1867.6798090934753,24,25447.10395002365,-19.089812900584793,132.49243474006653,1733.6523325443268,0.028759785,0.0018057823181152344,-57.69758536113248,-3.5844710159067277,0.23940741398196325,125000,17.33419269800186,134.02343773841858,5,23.692629094087636,-78.9917564978951,0.03170147,1.437645435333252,0.32380027216442003,99
0.590136620908676,0.32066698411830374,1960.2818410396576,25,27407.509808063507,-52.05473710263941,132.17928171157837,1826.589463710785,0.026658114,0.0012526512145996094,-78.45460692307236,4.268675070840684,0.16955779610271435,130000,18.264602689743043,133.6890788078308,5,16.989976743546748,-105.2397740807128,0.029199682,1.4244673252105713,0.06105245661943323,99
0.5427287466806456,-0.404248733122206,2032.0840103626251,26,29439.719103336334,-53.32065707916355,131.37200689315796,1899.2166142463684,0.026982967,0.001458883285522461,-143.90410293895263,6.399913053311074,0.5353943098685169,135000,18.9903187918663,132.8636884689331,5,51.17356600581173,-210.47848576712303,0.0287311,1.4024083614349365,-1.0953248068314427,99
1.818518027599583,1.1821815775743318,2156.7941150665283,27,31596.64735031128,64.40469413971854,139.59015583992004,2015.5862679481506,0.028107975,0.0016741752624511719,1.3828874871197023,3.874881464054353,0.5090840723807971,140000,20.152943551540375,141.20350289344788,5,53.0880103014979,-75.84796358794847,0.03172698,1.5094361305236816,0.4563537430451741,99
2.208365047730138,1.405686103617644,2213.8320858478546,28,33810.6573240757,112.7717928130383,132.0586290359497,2080.2163059711456,0.027476232,0.003828287124633789,29.985817961601775,-0.20476230481164195,0.4272099740977906,145000,20.79943543434143,133.6096715927124,5,44.59319160326178,-14.54704146275654,0.03104682,1.4471240043640137,0.9888384664498624,99
1.003529403167418,0.6938012959470111,2295.9790160655975,29,36106.80711746216,-16.593647234058118,139.96518921852112,2154.3375742435455,0.026706759,0.006476879119873047,-44.264170343292335,15.953367486462787,0.21778004204883392,150000,21.539936935901643,141.6313455104828,5,19.89849917872097,-62.91300448795408,0.029788185,1.5455389022827148,0.5045711549806466,99
4.240534846934398,3.252625909002935,2336.199469804764,30,38443.167273283005,313.4343774473092,140.8146107196808,2193.7513377666473,0.026377916,0.0057637691497802734,212.89300962967383,24.426593334578545,0.6445535106248881,155000,21.935004079341887,142.44001650810242,5,64.79795049231635,138.86517866858395,0.030450128,1.5090501308441162,2.5128164688496364,99
